type,name,input_id,time,team,meas_id
STOP,ComputeScalar3,Sense3,6884454040609,d20,Pride3_Sense3
STOP,Tokenize1,Pride3,6884459863317,d20,Pride3_Sense3
QUEUE,Collect1,Pride3,6884460026357,d20,Pride3_Sense3
START,Collect1,Pride3,6884460131460,d20,Pride3_Sense3
STOP,Collect1,Pride3,6884468358487,d20,Pride3_Sense3
QUEUE,ComputeScalar1,Pride3,6884468566019,d20,Pride3_Sense3
QUEUE,ComputeScalar2,Pride3_Sense3,6884468603996,d20,Pride3_Sense3
START,ComputeScalar1,Pride3,6884468614300,d20,Pride3_Sense3
START,ComputeScalar2,Pride3_Sense3,6884468662925,d20,Pride3_Sense3
STOP,ComputeScalar2,Pride3_Sense3,6884471639057,d20,Pride3_Sense3
STOP,ComputeScalar1,Pride3,6884471707437,d20,Pride3_Sense3
QUEUE,ComputeCosine,Pride3_Sense3,6884471788443,d20,Pride3_Sense3
START,ComputeCosine,Pride3_Sense3,6884471861655,d20,Pride3_Sense3
STOP,ComputeCosine,Pride3_Sense3,6884471886084,d20,Pride3_Sense3
QUEUE,Tokenize2,Sense4,6884472539820,d20,Pride3_Sense4
START,Tokenize2,Sense4,6884472588558,d20,Pride3_Sense4
QUEUE,Tokenize1,Pride3,6884472567371,d20,Pride3_Sense4
START,Tokenize1,Pride3,6884472641928,d20,Pride3_Sense4
STOP,Tokenize2,Sense4,6884478219291,d20,Pride3_Sense4
QUEUE,Collect2,Sense4,6884478400868,d20,Pride3_Sense4
START,Collect2,Sense4,6884478448595,d20,Pride3_Sense4
STOP,Collect2,Sense4,6884482478534,d20,Pride3_Sense4
QUEUE,ComputeScalar3,Sense4,6884482813182,d20,Pride3_Sense4
START,ComputeScalar3,Sense4,6884482858291,d20,Pride3_Sense4
STOP,ComputeScalar3,Sense4,6884483791772,d20,Pride3_Sense4
STOP,Tokenize1,Pride3,6884486806307,d20,Pride3_Sense4
QUEUE,Collect1,Pride3,6884486962693,d20,Pride3_Sense4
